日期Date,指数代码 Index Code,指数名称 Index Name,指数英文名称Index Name(Eng),成份券代码Constituent Code,成份券名称Constituent Name,成份券英文名称Constituent Name(Eng),交易所Exchange,交易所英文名称Exchange(Eng)
20260605,000852,中证1000,CSI 1000,688433,华曙高科,"Farsoon Technologies Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688439,振华风光,"Guizhou Zhenhua Fengguang Semiconductor Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688443,智翔金泰,"Chongqing Genrix Biopharmaceutical Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688484,南芯科技,"Southchip Semiconductor Technology (Shanghai) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688486,龙迅股份,Lontium Semiconductor Corporation,上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688498,源杰科技,"Yuanjie Semiconductor Technology Co., Ltd",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688502,茂莱光学,MLOPTIC Corp.,上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688503,聚和材料,"Changzhou Fusion New Material Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688515,裕太微,"Motorcomm Electronic Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688516,奥特维,"Wuxi Autowell Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688519,南亚新材,"NANYA NEW MATERIAL TECHNOLOGY CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688522,纳睿雷达,"Naruida Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688523,航天环宇,"Hunan Aerospace Huanyu Communication Technology Co.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688536,思瑞浦,3PEAK INCORPORATED,上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688543,国科军工,"JIANGXI GUOKE DEFENCE GROUP CO.,LTD.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688548,广钢气体,"Guangzhou Guanggang Gases & Energy Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688549,中巨芯,"Grandit Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688552,航天南湖,"Aerospace Nanhu Electronic Information Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688559,海目星,"Hymson Laser Technology Group Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688567,孚能科技,"Farasis Energy (Gan Zhou) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688575,亚辉龙,"Shenzhen YHLO Biotech Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688584,上海合晶,"Wafer Works (Shanghai) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688586,江航装备,"Hefei Jianghang Aircraft Equipment Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688591,泰凌微,"Telink Semiconductor (Shanghai) Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688596,正帆科技,"Shanghai Gentech Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688612,威迈斯,"Shenzhen VMAX New Energy(Group) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688630,芯碁微装,"Circuit Fabology Microelectronics Equipment Co.,Ltd",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688631,莱斯信息,"NANJING LES INFORMATION TECHNOLOGY CO., LTD",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688639,华恒生物,"Anhui Huaheng Biotechnology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688652,京仪装备,"Beijing Jingyi Automation Equipment Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688658,悦康药业,"Youcare Pharmaceutical Group Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688660,电气风电,"Shanghai Electric Wind Power Group Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688686,奥普特,"OPT Machine Vision Tech Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688690,纳微科技,"SUZHOU NANOMICRO TECHNOLOGY CO., LTD.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688696,极米科技,"Chengdu XGimi Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688698,伟创电气,"Suzhou Veichi Electric Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688700,东威科技,"Kunshan Dongwei Technology Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688717,艾罗能源,"SolaX Power Network Technology (Zhejiang) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688726,拉普拉斯,"LAPLACE Renewable Energy Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688739,成大生物,"Liaoning Chengda BiotechnologyCo.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688766,普冉股份,"Puya Semiconductor (Shanghai) Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688776,国光电气,"Guoguang Electric Co., Ltd.Chengdu",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688779,五矿新能,"Minmetals New Energy Materials(Hunan) Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688789,宏华数科,Hangzhou Honghua Digital Technology Stock Company LTD.,上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688798,艾为电子,"Shanghai Awinic Technology Co., Ltd.",上海证券交易所,Shanghai Stock Exchange
20260605,000852,中证1000,CSI 1000,688800,瑞可达,"Suzhou Recodeal Interconnect System Co.,Ltd.",上海证券交易所,Shanghai Stock Exchange
